backend,size_label,test_type,session_ts,run,row_count,elapsed_ms,total_bytes,total_mb,object_count,object_size_mb,throughput_mb_s,list_requests,scan_ms,agg_ms,rows_scanned,rows_matched,num_groups,preset_name,filter_region,filter_event_type,filter_character,filter_mood,filter_date_from,filter_date_to,validation_ms,metadata_ms
s3,L,download,2026-05-16T10:38:26.656494+00:00,3,35800000,259666.13220799627,10005588260,9542.0725440979,36,265.0575706693861,36.74746669101446,,,,,,,,,,,,,,,
s3,L,scan/v1,2026-05-16T10:38:26.656494+00:00,1,35800000,277763.29787600116,,,36,,,,277725.13466700184,38.163208999321796,35800000,2230413,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,L,scan/v1,2026-05-16T10:38:26.656494+00:00,2,35800000,269937.3718749994,,,36,,,,269903.08629199717,34.28558300220175,35800000,2230413,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,L,scan/v1,2026-05-16T10:38:26.656494+00:00,3,35800000,269039.0533329992,,,36,,,,269010.04504199955,29.008290999627206,35800000,2230413,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,L,scan/v2,2026-05-16T10:38:26.656494+00:00,1,35800000,270901.1709579936,,,36,,,,270876.2009999991,24.96995799447177,35800000,1304621,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,L,scan/v2,2026-05-16T10:38:26.656494+00:00,2,35800000,257925.12062499736,,,36,,,,257902.70183399844,22.418790998926852,35800000,1304621,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,L,scan/v2,2026-05-16T10:38:26.656494+00:00,3,35800000,270704.76458199846,,,36,,,,270680.4995409984,24.265041000035126,35800000,1304621,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,L,scan/v3,2026-05-16T10:38:26.656494+00:00,1,35800000,278066.4802090032,,,36,,,,278049.21466700034,17.265542002860457,35800000,279791,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,L,scan/v3,2026-05-16T10:38:26.656494+00:00,2,35800000,298016.76587500697,,,36,,,,297997.2861250062,19.479750000755303,35800000,279791,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,L,scan/v3,2026-05-16T10:38:26.656494+00:00,3,35800000,271978.54958300013,,,36,,,,271953.83358300023,24.715999999898486,35800000,279791,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,L,scan/v4,2026-05-16T10:38:26.656494+00:00,1,35800000,255867.3391669945,,,36,,,,255850.79816699727,16.540999997232575,35800000,186097,1,v4,,proposal_rejected,,mortified,,,,
s3,L,scan/v4,2026-05-16T10:38:26.656494+00:00,2,35800000,255642.8980839919,,,36,,,,255624.21895899752,18.67912499437807,35800000,186097,1,v4,,proposal_rejected,,mortified,,,,
s3,L,scan/v4,2026-05-16T10:38:26.656494+00:00,3,35800000,287458.27733300393,,,36,,,,287440.89008300216,17.3872500017751,35800000,186097,1,v4,,proposal_rejected,,mortified,,,,
s3,L,scan/v5,2026-05-16T10:38:26.656494+00:00,1,35800000,273161.3133339997,,,36,,,,272590.3807499999,570.93258399982,35800000,18044597,16,v5,,,,,1812-03-01,1812-09-01,,
s3,L,scan/v5,2026-05-16T10:38:26.656494+00:00,2,35800000,287955.31479200145,,,36,,,,287460.30125000107,495.01354200037895,35800000,18044597,16,v5,,,,,1812-03-01,1812-09-01,,
s3,L,scan/v5,2026-05-16T10:38:26.656494+00:00,3,35800000,275431.53249999887,,,36,,,,274860.65424999833,570.8782500005327,35800000,18044597,16,v5,,,,,1812-03-01,1812-09-01,,
s3,L,scan/v6,2026-05-16T10:38:26.656494+00:00,1,35800000,280615.5205000032,,,36,,,,280498.8231670068,116.69733299640939,35800000,4472189,16,v6,Longbourn,,,,,,,
s3,L,scan/v6,2026-05-16T10:38:26.656494+00:00,2,35800000,298111.8089589945,,,36,,,,298049.250541997,62.558416997489985,35800000,4472189,16,v6,Longbourn,,,,,,,
s3,L,scan/v6,2026-05-16T10:38:26.656494+00:00,3,35800000,275943.0782080017,,,36,,,,275844.86854100396,98.20966699771816,35800000,4472189,16,v6,Longbourn,,,,,,,
s3,L,scan/v7,2026-05-16T10:38:26.656494+00:00,1,35800000,264002.3412080045,,,36,,,,263974.133583004,28.207625000504777,35800000,2238201,1,v7,,dramatic_hand_flex,,,,,,
s3,L,scan/v7,2026-05-16T10:38:26.656494+00:00,2,35800000,282074.1452910079,,,36,,,,282045.27183300524,28.873458002635743,35800000,2238201,1,v7,,dramatic_hand_flex,,,,,,
s3,L,scan/v7,2026-05-16T10:38:26.656494+00:00,3,35800000,289907.0691250017,,,36,,,,289875.5588330023,31.510291999438778,35800000,2238201,1,v7,,dramatic_hand_flex,,,,,,
s3,L,download,2026-05-16T19:31:08.450833+00:00,1,35800000,286738.3052090008,10005588260,9542.0725440979,36,265.0575706693861,33.27798334144011,,,,,,,,,,,,,,,
s3,L,download,2026-05-16T19:31:08.450833+00:00,2,35800000,291139.2735829868,10005588260,9542.0725440979,36,265.0575706693861,32.7749411017817,,,,,,,,,,,,,,,
s3,L,scan/v1,2026-05-16T19:31:08.450833+00:00,1,35800000,307433.27316700015,,,36,,,,307392.5206670101,40.75249999004882,35800000,2230413,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,L,scan/v1,2026-05-16T19:31:08.450833+00:00,2,35800000,290737.6724170026,,,36,,,,290704.4223749981,33.25004200451076,35800000,2230413,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
